date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:43	9505/9505	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374b5ff-2521%22	https://wpocean.com/wp/lovelove/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.7.1.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min53ec.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:43	3029/3029	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374b5ff-bd5%22	https://wpocean.com/wp/lovelove/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=7.1.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min9d27.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:44	1834/1834	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374b5ff-72a%22	https://wpocean.com/wp/lovelove/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.1.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min8b1a.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:44	2139/2139	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374b5ff-85b%22	https://wpocean.com/wp/lovelove/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.1.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min9d27.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:44	2938/2938	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374b5ff-b7a%22	https://wpocean.com/wp/lovelove/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=7.1.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min9d27.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:45	78748/78748	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ee389e-1339c%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/bootstrap.min.js?ver=5.0.1	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/bootstrap.min972f.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:45	5629/5629	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263502b07-15fd%22	https://wpocean.com/wp/lovelove/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-includes/js/imagesloaded.mineda1.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:45	41761/41761	---MCZ	200	added ('OK')	application/javascript	etag:W/%226035c5fe-a321%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/isotope.min.js?ver=2.2.2	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/isotope.min605a.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:46	4264/4264	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b5cc7ec-10a8%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/countdown.js?ver=1.0.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/countdown8a54.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:46	23192/23192	---MCZ	200	added ('OK')	application/javascript	etag:W/%226035c5fe-5a98%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/fancybox.min.js?ver=2.1.5	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/fancybox.mind63f.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:46	12108/12108	---MCZ	200	added ('OK')	application/javascript	etag:W/%226035c5fe-2f4c%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/instafeed.min.js?ver=2.1.5	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/instafeed.mind63f.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:47	7698/7698	---MCZ	200	added ('OK')	application/javascript	etag:W/%226035c5fe-1e12%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/circle-progress.min.js?ver=2.1.5	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/circle-progress.mind63f.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:47	24138/24138	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263502b07-5e4a%22	https://wpocean.com/wp/lovelove/wp-includes/js/masonry.min.js?ver=4.2.2	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-includes/js/masonry.min3a05.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:47	44354/44354	---MCZ	200	added ('OK')	application/javascript	etag:W/%22616ea23c-ad42%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/owl-carousel.js?ver=2.3.4	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/owl-carousel531b.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:47	2788/2788	---MCZ	200	added ('OK')	application/javascript	etag:W/%226035c5fe-ae4%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/jquery-easing.js?ver=1.4.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/jquery-easing2fca.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:47	8422/8422	---MCZ	200	added ('OK')	application/javascript	etag:W/%226035c5fe-20e6%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/wow.min.js?ver=1.4.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/wow.min2fca.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:48	10268/10268	---MCZ	200	added ('OK')	application/javascript	etag:W/%226035c5fe-281c%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/odometer.min.js?ver=0.4.8	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/odometer.min699f.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:48	20221/20221	---MCZ	200	added ('OK')	application/javascript	etag:W/%226035c5fe-4efd%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/magnific-popup.js?ver=1.1.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/magnific-popupf488.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:48	41668/41668	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263230c7d-a2c4%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/slick-slider.js?ver=1.6.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/slick-slideraff7.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:49	111727/111727	---MCZ	200	added ('OK')	application/javascript	etag:W/%226035c5fe-1b46f%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/swiper.min.js?ver=4.0.7	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/swiper.min1678.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:49	1823/1823	---MCZ	200	added ('OK')	application/javascript	etag:W/%22611c9a7c-71f%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/wc-quantity-increment.js?ver=1.0.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/wc-quantity-increment8a54.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:49	17841/17841	---MCZ	200	added ('OK')	application/javascript	etag:W/%22634fe262-45b1%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/scripts.js?ver=1.0.3	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/scripts4bf4.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:49	21652/21652	---MCZ	200	added ('OK')	application/javascript	etag:W/%226035c5fe-5494%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/jquery.validate.min.js?ver=1.9.0	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/js/jquery.validate.min8162.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:49	4957/4957	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374b5f5-135d%22	https://wpocean.com/wp/lovelove/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.8.1	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/plugins/elementor/assets/js/webpack.runtime.min7e2e.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:50	32947/32947	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374b5f5-80b3%22	https://wpocean.com/wp/lovelove/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.8.1	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/plugins/elementor/assets/js/frontend-modules.min7e2e.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:50	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374b5f6-2fa6%22	https://wpocean.com/wp/lovelove/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:50	21440/21440	---MCZ	200	added ('OK')	application/javascript	etag:W/%226364bc88-53c0%22	https://wpocean.com/wp/lovelove/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-includes/js/jquery/ui/core.min3f14.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:50	40513/40513	---MCZ	200	added ('OK')	application/javascript	etag:W/%226374b5f5-9e41%22	https://wpocean.com/wp/lovelove/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.8.1	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/plugins/elementor/assets/js/frontend.min7e2e.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:51	25657/25657	---MCZ	200	added ('OK')	application/javascript	etag:W/%226347a38e-6439%22	https://wpocean.com/wp/lovelove/wp-content/plugins/lovelove-core/elementor/assets/js/lovelove-elementor.js?ver=6.1.1	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/plugins/lovelove-core/elementor/assets/js/lovelove-elementor6a4d.js	(from https://wpocean.com/wp/lovelove/wedding-home/)
13:24:52	49150/49150	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Nov%202022%2007:54:52%20GMT	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/owl.video.play.png	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/owl.video.play.png	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/owl.carousel.css?ver=2.3.4)
13:24:53	4178/4178	---M--	200	added ('OK')	image/gif	etag:%226035c5fe-1052%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/ajax-loader.gif	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/ajax-loader.gif	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/slick-theme.css?ver=1.6.0)
13:24:53	1362/1362	---M--	200	added ('OK')	image/png	etag:%226035c5fe-552%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/fancybox_sprite.png	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/fancybox_sprite.png	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/fancybox.css?ver=2.0.0)
13:24:53	6567/6567	---M--	200	added ('OK')	image/gif	etag:%226035c5fe-19a7%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/fancybox_loading.gif	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/fancybox_loading.gif	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/fancybox.css?ver=2.0.0)
13:24:54	43/43	---M--	200	added ('OK')	image/gif	etag:%226035c5fe-2b%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/blank.gif	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/blank.gif	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/fancybox.css?ver=2.0.0)
13:24:54	1003/1003	---M--	200	added ('OK')	image/png	etag:%226035c5fe-3eb%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/fancybox_overlay.png	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/fancybox_overlay.png	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/fancybox.css?ver=2.0.0)
13:24:54	6553/6553	---M--	200	added ('OK')	image/png	etag:%226035c5fe-1999%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/fancybox_sprite@2x.png	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/fancybox_sprite@2x.png	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/fancybox.css?ver=2.0.0)
13:24:54	13984/13984	---M--	200	added ('OK')	image/gif	etag:%226035c5fe-36a0%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/fancybox_loading@2x.gif	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/fancybox/fancybox_loading@2x.gif	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/fancybox.css?ver=2.0.0)
13:24:55	207/207	---M--	200	added ('OK')	image/png	etag:%22630c9e6e-cf%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/select-icon.png	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/select-icon.png	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:24:56	49150/49150	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Nov%202022%2007:54:55%20GMT	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/bg-2.jpg	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/bg-2.jpg	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:24:57	49150/49150	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Nov%202022%2007:54:56%20GMT	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/Single-title-shape2.png	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/Single-title-shape2.png	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:24:57	60666/60666	---M--	200	added ('OK')	image/jpeg	etag:%22631dccc8-ecfa%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/slider/bg.jpg	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/slider/bg.jpg	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:24:58	49150/49150	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Nov%202022%2007:54:57%20GMT	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/slider/slide-14.jpg	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/slider/slide-14.jpg	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:24:58	49150/49150	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Nov%202022%2007:54:58%20GMT	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/slider/frame2.png	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/slider/frame2.png	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:24:59	49150/49150	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Nov%202022%2007:54:59%20GMT	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/banner.jpg	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/banner.jpg	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:25:00	1403/1403	---M--	200	added ('OK')	image/png	etag:%22630dfd32-57b%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/date.png	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/date.png	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:25:00	27504/27504	---M--	200	added ('OK')	image/jpeg	etag:%226334200f-6b70%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/couple/mask.jpg	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/couple/mask.jpg	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:25:00	1011/1011	---M--	200	added ('OK')	image/png	etag:%226240231a-3f3%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/select-icon2.png	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/select-icon2.png	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:25:01	49150/49150	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Nov%202022%2007:55:00%20GMT	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/date2.png	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/date2.png	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:25:02	49150/49150	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Nov%202022%2007:55:01%20GMT	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/contact/bg.jpg	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/contact/bg.jpg	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:25:03	49150/49150	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Nov%202022%2007:55:02%20GMT	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/offer.jpg	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/offer.jpg	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/styles.css?ver=1.0.3)
13:25:03	176/176	---M--	200	added ('OK')	image/png	etag:%226240231a-b0%22	https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/select-arrow.png	C:/My%20Web%20Sites/Wedding/wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/images/select-arrow.png	(from https://wpocean.com/wp/lovelove/wp-content/themes/lovelove/assets/css/elements.css?ver=1.0.3)
